longitude,latitude,rmse,mean_velocity,temporal_coherence,max_temporal_coherence,20230606,20230618,20230630,20230712,20230724,20230805,20230817,20230829,20230922,20231004,20231016,20231109,20231121,20231203,20231215,20231227,20240108,20240120,20240201,20240213,20240225,20240308,20240320,20240401,20240425,20240507,20240519,20240531,20240612,20240624,20240706,20240718,20240730,20240811,20240823,20240904,20240916,20240928,20241010,20241022,20241103,20241127,20241209,20241221,20250102,20250114,20250207,20250219,20250303,20250315,20250327,20250408,20250414,20250420,20250426,20250508,20250514,20250520,20250526,20250601,20250607,20250613,20250619,20250625,20250701,20250707,20250713,20250719,20250725,20250731,20250806,20250812,20250818,20250824,20250905,20250917,20250923,20250929,20251011,20251017,20251023,20251029,20251104,20251110,20251116
-8.28012231669044,40.2741133121161,0.0131,-31.1214,0.4664,1.0,0,-7.9044,-2.1455,0.6935,4.9124,1.1885,-1.5471,4.5116,5.4383,3.7927,-1.0418,0.2541,-0.5104,4.5152,6.7347,8.3494,6.8327,3.3707,3.805,4.899,2.1513,0.401,0.401,0.9624,5.3519,3.3672,2.61,-1.7329,-1.6947,-0.8938,-2.1829,-5.4142,-6.8622,-14.3797,-15.6292,-22.927,-26.1886,-26.1886,-26.0656,-20.389,-17.5336,-19.8215,-18.4593,-19.3368,-17.5129,-18.6385,-26.9511,-33.1709,-26.8622,-25.6816,-26.8237,-29.6493,-28.0193,-29.6376,-29.1322,-34.241,-32.8236,-35.604,-38.5621,-43.3723,-40.8514,-37.3011,-42.1973,-43.6583,-46.7877,-48.1194,-50.6362,-50.787,-47.345,-49.3267,-50.8484,-48.2642,-50.5782,-44.1512,-49.5087,-50.8834,-52.5654,-52.0468,-49.2187,-44.7818,-49.0565,-48.259,-46.2252,-47.5952,-48.2628
-8.2798528221052,40.2741133121161,0.0121,-25.4091,0.4397,1.0,0,-6.4392,-9.8,-7.0212,-7.9844,-5.6906,-4.8742,4.3471,2.0708,-0.0784,1.485,-0.0164,-2.2271,4.2418,4.6641,6.9112,9.2714,11.74,9.1394,9.693,12.2033,4.5552,7.1377,9.9879,7.5308,6.9944,9.2783,12.7665,14.9889,5.5343,5.7013,2.9636,1.9303,-0.6379,-3.6786,-6.9113,-11.6478,-10.2448,-10.244,-7.6803,-4.2108,-0.1564,-6.3932,-4.2338,-6.0033,-3.4399,-5.2157,-2.3078,0.4456,0.4735,-2.1219,-3.6338,-4.0761,-4.8824,-6.4285,-2.0271,-3.9854,-8.5545,-8.3566,-4.1088,-5.5905,-6.6994,-16.181,-12.5553,-11.277,-12.7358,-14.3137,-12.7373,-8.8272,-6.7897,-3.7955,-2.2601,-2.5293,-1.3411,-2.5275,-3.5665,-4.6286,-5.8356,-6.271,-1.7773,-8.5265,-9.3074,-4.3556,-8.6572,-10.1054
-8.27958332751996,40.2741133121161,0.0117,-13.3879,0.5325,1.0,0,-5.3929,-9.9072,-5.9242,-7.2329,-5.2868,-8.384,-8.2703,-12.1468,-11.3633,-12.9733,-17.8048,-18.5797,-16.0925,-19.1469,-17.0146,-18.2981,-15.8749,-18.0838,-20.0166,-21.2885,-21.5387,-22.8031,-22.0466,-20.4665,-22.0899,-21.2294,-21.5708,-20.8228,-21.9935,-21.9975,-26.1172,-24.0807,-26.2421,-28.2113,-29.231,-29.3679,-28.5292,-29.6668,-27.4799,-26.9384,-25.3594,-28.614,-28.0907,-29.87,-26.7964,-27.6786,-30.5077,-27.0938,-28.4832,-32.4677,-31.7975,-30.1294,-29.5261,-29.1146,-32.0893,-35.3277,-35.8075,-37.2473,-38.0186,-37.1155,-37.4913,-42.9704,-37.2109,-40.9417,-43.1769,-47.0345,-45.2655,-46.8536,-43.8328,-43.3187,-41.1096,-37.2157,-39.6254,-39.0654,-38.921,-38.5947,-36.7217,-38.058,-38.6171,-38.3902,-39.428,-42.4909,-43.8924,-40.5902
-8.27931383293473,40.2741133121161,0.0131,-10.411,0.5089,1.0,0,-1.579,-7.3816,-0.3119,-1.8729,-1.7926,-3.4172,-6.5791,-6.5416,-5.4164,-7.6247,-4.9199,-7.0781,-3.3754,-4.8756,-5.136,-2.4215,-5.4453,-5.246,-8.2507,-8.1325,-6.6331,-8.0141,-7.7468,-4.9635,-7.5328,-8.963,-7.1282,-8.1578,-3.6191,-7.0661,-10.189,-9.2784,-9.7789,-12.0921,-13.8758,-14.0719,-10.5912,-10.4152,-8.7466,-4.8627,-3.9589,-0.2872,-5.7556,-7.8422,-3.9977,-3.7973,-4.4592,-2.8103,-0.4126,-0.1857,2.0632,5.1395,5.0702,6.3605,3.3477,1.9387,4.0991,2.4772,4.1831,3.2569,2.8354,0.2882,0.6683,-0.9986,-4.5133,-3.7151,-5.5618,-2.7127,-0.3952,0.745,1.6799,6.144,6.2514,5.4276,5.2033,6.0516,8.7079,5.3175,3.0064,7.0561,5.0736,5.1926,0.8544,3.184
-8.27904433834949,40.2741133121161,0.0112,18.5414,0.4799,1.0,0,0.6853,-3.2232,0.1865,-0.2944,-2.8724,-2.6641,-0.8163,0.6947,-1.638,-0.9659,3.6074,1.5949,1.4668,5.3958,9.9627,9.4275,10.5106,12.1424,12.8318,12.6343,11.7898,11.8627,12.6193,16.1175,13.2824,12.6769,11.6261,9.6005,7.5026,6.9826,10.0968,8.5267,10.7575,13.0341,12.4931,16.1914,14.7234,15.4393,15.7707,15.2703,18.0798,14.8299,13.9038,7.5003,13.3549,13.9818,14.446,14.1404,13.1091,16.1948,19.7705,19.5324,18.9788,19.9622,19.7513,19.6665,19.3618,15.8982,15.5462,12.8824,12.6675,15.5509,12.8925,15.7357,14.737,13.2715,14.4319,13.1917,14.1693,15.0398,14.4347,14.1427,15.2059,16.3567,17.1479,16.8486,16.0259,18.1088,15.0756,15.2107,12.4264,15.7736,15.7676,20.5694
-8.27877484376426,40.2741133121161,0.0147,28.8577,0.3678,0.891,0,2.8345,-1.3807,-3.6087,-5.7106,-10.082,-7.4911,-8.2793,-9.0963,-9.695,-11.969,-10.9955,-14.3039,-12.6407,-10.0743,-6.3322,-5.2204,-7.9459,-7.5807,-7.4037,-12.8069,-9.0095,-13.3573,-11.1259,-12.5218,-12.553,-14.8977,-16.5882,-16.9265,-22.2215,-21.0595,-17.7835,-14.0337,-12.2198,-9.8773,-9.1953,-2.3319,-3.3724,-5.3729,-4.1596,-4.8891,-9.3744,-10.8998,-8.9351,-10.8574,-8.4755,-7.4639,-4.2401,-2.2409,-4.6887,2.2504,1.6408,0.6532,4.3559,3.6899,5.5035,8.242,7.0278,7.9648,4.2374,6.4046,5.7329,3.8275,4.1837,4.0444,2.1773,2.023,1.1145,1.6544,-1.762,0.5281,4.042,3.2373,3.1488,5.8143,1.7046,-1.8866,-2.3223,1.5106,-2.1383,-1.1157,-3.578,-3.7912,-0.4358,4.6153
-8.27850534917902,40.2741133121161,0.0163,-5.8283,0.4904,0.9653,0,-1.2976,0.6999,-0.2944,-1.2547,-2.7232,-2.4088,-2.3638,-5.2673,-4.9948,-5.9003,-9.3962,-7.4291,-8.8693,-11.9201,-13.1776,-14.5089,-13.767,-13.65,-17.4245,-16.1744,-13.4723,-14.6683,-13.2098,-11.7983,-12.8544,-12.097,-13.4232,-15.1415,-12.8087,-17.16,-17.5326,-15.2676,-13.4458,-15.1764,-15.8054,-15.4064,-15.6957,-16.1518,-15.7163,-16.9411,-16.4974,-16.5348,-18.154,-20.5782,-18.3826,-20.8371,-18.5033,-19.9801,-20.1663,-20.9974,-20.3081,-21.4615,-19.6812,-20.8758,-22.2188,-21.6308,-21.5343,-21.5456,-19.929,-21.0333,-20.3052,-22.9631,-21.0967,-22.1369,-21.8595,-24.6947,-19.9692,-22.2674,-20.4154,-20.2136,-21.2253,-21.3118,-21.7774,-23.2718,-24.3044,-25.3695,-23.4913,-25.3436,-25.1807,-22.6892,-22.3774,-24.0401,-24.4131,-26.3529
-8.27823585459378,40.2741133121161,0.0168,-20.1993,0.5264,0.9697,0,1.5885,3.9627,3.1644,1.6429,0.3317,2.5345,1.3833,-1.4086,-0.5685,-1.3999,-0.8656,-2.5122,-1.6089,-3.1164,-4.6314,-8.9495,-3.7438,-7.3427,-7.275,-10.8334,-10.1892,-8.7283,-8.1344,-8.9616,-11.0594,-11.8282,-13.1631,-14.4052,-17.7397,-19.5116,-20.7464,-23.6362,-20.9795,-21.4916,-21.4654,-21.9139,-23.1837,-20.8916,-15.9755,-23.8701,-29.0614,-27.5427,-30.7518,-30.7568,-31.8833,-30.2073,-31.0261,-35.0104,-34.0006,-33.2504,-34.638,-34.9013,-36.9241,-35.1182,-36.94,-36.1797,-34.6976,-36.4389,-35.2687,-36.2561,-36.6064,-40.9819,-39.215,-39.2372,-36.4051,-39.1803,-34.8037,-38.7298,-34.8759,-37.1224,-36.9913,-37.4653,-36.1821,-36.2182,-36.2868,-36.592,-36.2291,-37.6674,-36.8972,-33.6086,-31.1424,-30.9421,-30.7701,-34.4312
-8.27796636000855,40.2741133121161,0.0164,-6.7271,0.4839,0.9344,0,-0.4423,-1.198,0.4039,-2.3812,-0.9608,-1.4273,-2.276,-2.6849,-2.8998,-4.9279,-4.4293,-3.6852,-4.1374,-6.7646,-8.9236,-10.4062,-8.1724,-13.4742,-11.8288,-15.3153,-12.1604,-11.7025,-12.1247,-14.4233,-12.3839,-11.98,-11.8198,-11.8656,-11.4504,-13.9193,-16.2895,-16.1938,-18.474,-18.5727,-17.9607,-18.1106,-17.941,-17.0441,-17.393,-22.8424,-21.9608,-19.9414,-20.0719,-20.7136,-23.6084,-20.4006,-19.9919,-23.5409,-22.9215,-25.0367,-26.7718,-27.4526,-27.0488,-26.7599,-28.2222,-31.4221,-30.2327,-29.2169,-27.7678,-24.8074,-25.5742,-24.5598,-25.0157,-25.2962,-25.9068,-26.3547,-25.5536,-25.4006,-24.5088,-24.7546,-26.0162,-25.9136,-25.5815,-24.1636,-26.1896,-27.4974,-27.6253,-24.9268,-25.181,-25.2132,-28.752,-28.1559,-28.1357,-27.4613
-8.27769686542331,40.2741133121161,0.0145,-15.9032,0.4824,0.8964,0,-2.3792,-4.9612,-5.1717,-5.8533,-6.3047,-7.5059,-7.4307,-6.0719,-8.0385,-8.081,-11.1537,-13.222,-11.5698,-14.5764,-13.2704,-14.6693,-15.8282,-14.3797,-12.2953,-16.4293,-16.861,-17.8388,-18.026,-19.5353,-19.7224,-21.6513,-20.2882,-20.9314,-21.1934,-25.4907,-25.391,-26.6694,-27.7236,-28.0871,-26.7794,-27.5331,-26.9359,-24.6236,-23.708,-22.0283,-27.9006,-27.9661,-27.7379,-26.496,-26.6207,-29.4221,-29.6681,-31.3064,-30.3886,-34.1672,-31.7116,-34.0212,-33.0584,-36.7411,-37.2081,-34.9367,-35.1193,-35.3578,-34.424,-33.4181,-31.2264,-31.3458,-31.7811,-31.9905,-32.7799,-33.582,-34.5366,-31.2784,-32.2898,-32.034,-31.4017,-32.4529,-32.2745,-32.7253,-34.5558,-35.3267,-33.0531,-33.6489,-32.6085,-34.7694,-36.6226,-34.1958,-34.1278,-35.0469
